step,loss,acc_train,gnorm_theta,gnorm_phi,align_u,align_V,gain_u,gain_V,h_u,h_V,w_norm,disp
0,0.6890748143196106,0.537322998046875,0.0,0.37877790701953223,,,,,,,8.724940336435933,0.0
25,0.685638427734375,0.5485687255859375,0.0,0.3634624846812261,,,,,,,8.724940336435933,0.0
50,0.6824305057525635,0.5599212646484375,0.0,0.3534136187983803,,,,,,,8.724940336435933,0.0
75,0.6793700456619263,0.5706024169921875,0.0,0.3466283172373442,,,,,,,8.724940336435933,0.0
100,0.6764087080955505,0.5809173583984375,0.0,0.3418910088731725,,,,,,,8.724940336435933,0.0
125,0.6735167503356934,0.5899658203125,0.0,0.33843424692993207,,,,,,,8.724940336435933,0.0
150,0.6706761121749878,0.5997161865234375,0.0,0.33578430848547003,,,,,,,8.724940336435933,0.0
175,0.6678747534751892,0.6091461181640625,0.0,0.33372964099929486,,,,,,,8.724940336435933,0.0
200,0.6651047468185425,0.6182708740234375,0.0,0.3320202006908005,,,,,,,8.724940336435933,0.0
225,0.6623613834381104,0.6265716552734375,0.0,0.33051171394282447,,,,,,,8.724940336435933,0.0
250,0.6596413254737854,0.6345672607421875,0.0,0.3292009576790291,,,,,,,8.724940336435933,0.0
275,0.6569414734840393,0.642181396484375,0.0,0.328052567945781,,,,,,,8.724940336435933,0.0
300,0.6542593240737915,0.6498260498046875,0.0,0.32702482708458813,,,,,,,8.724940336435933,0.0
325,0.6515936255455017,0.6570587158203125,0.0,0.3260557151534007,,,,,,,8.724940336435933,0.0
350,0.6489426493644714,0.663604736328125,0.0,0.32520583650265694,,,,,,,8.724940336435933,0.0
375,0.6463052034378052,0.6702423095703125,0.0,0.3244180395301834,,,,,,,8.724940336435933,0.0
400,0.6436799764633179,0.676513671875,0.0,0.3236574283940347,,,,,,,8.724940336435933,0.0
425,0.6410664319992065,0.682373046875,0.0,0.32300785612615346,,,,,,,8.724940336435933,0.0
450,0.6384626626968384,0.6876678466796875,0.0,0.322417902466918,,,,,,,8.724940336435933,0.0
475,0.6358680725097656,0.6930694580078125,0.0,0.3218968481716134,,,,,,,8.724940336435933,0.0
500,0.6332816481590271,0.6985015869140625,0.0,0.3213827773137764,,,,,,,8.724940336435933,0.0
525,0.6307030320167542,0.7041168212890625,0.0,0.32094180157243435,,,,,,,8.724940336435933,0.0
550,0.6281309127807617,0.7089691162109375,0.0,0.3205543070766227,,,,,,,8.724940336435933,0.0
575,0.6255648136138916,0.7133941650390625,0.0,0.3202037195580135,,,,,,,8.724940336435933,0.0
600,0.6230043768882751,0.7171630859375,0.0,0.3198488983892972,,,,,,,8.724940336435933,0.0
625,0.6204493045806885,0.7211151123046875,0.0,0.3195421567570103,,,,,,,8.724940336435933,0.0
650,0.6178989410400391,0.7249755859375,0.0,0.31924643949476306,,,,,,,8.724940336435933,0.0
675,0.6153528690338135,0.728790283203125,0.0,0.3190124088767634,,,,,,,8.724940336435933,0.0
700,0.6128108501434326,0.732269287109375,0.0,0.3187322410622929,,,,,,,8.724940336435933,0.0
725,0.6102730631828308,0.736083984375,0.0,0.318481162604062,,,,,,,8.724940336435933,0.0
750,0.6077390909194946,0.7391510009765625,0.0,0.3182537624680398,,,,,,,8.724940336435933,0.0
775,0.6052086353302002,0.741973876953125,0.0,0.31803913463545197,,,,,,,8.724940336435933,0.0
800,0.6026818752288818,0.7451629638671875,0.0,0.3177968429249965,,,,,,,8.724940336435933,0.0
825,0.6001588106155396,0.7476806640625,0.0,0.31756927984035127,,,,,,,8.724940336435933,0.0
850,0.5976393818855286,0.7503204345703125,0.0,0.3173304548414575,,,,,,,8.724940336435933,0.0
875,0.5951235294342041,0.7532806396484375,0.0,0.317122417229374,,,,,,,8.724940336435933,0.0
900,0.5926111340522766,0.7565765380859375,0.0,0.31689874228388987,,,,,,,8.724940336435933,0.0
925,0.5901021957397461,0.759033203125,0.0,0.3166678405980342,,,,,,,8.724940336435933,0.0
950,0.5875968933105469,0.7610931396484375,0.0,0.3164496982089216,,,,,,,8.724940336435933,0.0
975,0.5850958228111267,0.7634735107421875,0.0,0.31611604838022583,,,,,,,8.724940336435933,0.0
1000,0.5826002359390259,0.765777587890625,0.0,0.31580931164803405,,,,,,,8.724940336435933,0.0
1025,0.5801088809967041,0.7677154541015625,0.0,0.31552586251492226,,,,,,,8.724940336435933,0.0
1050,0.5776223540306091,0.76953125,0.0,0.31519829143983424,,,,,,,8.724940336435933,0.0
1075,0.5751420259475708,0.7715606689453125,0.0,0.3147655506185222,,,,,,,8.724940336435933,0.0
1100,0.5726683735847473,0.7731781005859375,0.0,0.3143357058848782,,,,,,,8.724940336435933,0.0
1125,0.5702010989189148,0.7747955322265625,0.0,0.31395825110249803,,,,,,,8.724940336435933,0.0
1150,0.5677398443222046,0.776336669921875,0.0,0.31354971103361784,,,,,,,8.724940336435933,0.0
1175,0.5652856230735779,0.7782745361328125,0.0,0.3130607882602697,,,,,,,8.724940336435933,0.0
1200,0.5628389120101929,0.779693603515625,0.0,0.3126011310103825,,,,,,,8.724940336435933,0.0
1225,0.5603996515274048,0.7811126708984375,0.0,0.31212997572519113,,,,,,,8.724940336435933,0.0
